id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,MOVE,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.030452251434326172
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,MOVE,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004002571105957031
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,MOVE,empty,1,58110,36.09375,58110,36.09375,0,0.06017422676086426
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,MOVE,empty,1,36840,7,36840,7,0,0.003008604049682617
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,MOVE,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,98.65112566947937
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,MOVE,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,64200,32.1,64200,32.1,0,0.0110626220703125
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,53725,55.3,53755,55.4,0,124.57110095024109
2021-04-05-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.02398085594177246
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.018344879150390625
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.005369901657104492
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.0583195686340332
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,36840,7,36840,7,0,0.001989126205444336
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,98.44976496696472
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,MOVE_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,64200,32.1,64200,32.1,0,0.01009511947631836
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,52335,29.25,52800,29.25,0,226.19014477729797
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.024035215377807617
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,231.15921831130981
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.02034473419189453
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,41820,21.6,42030,21.6,0,233.24889063835144
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.005991697311401367
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,58110,36.09375,58110,36.09375,0,0.04817700386047363
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,36840,7,36840,7,0,0.005999565124511719
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,65100,35.1,65910,35.1,0,110.93562531471252
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,278.59334325790405
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,64200,32.1,64200,32.1,0,0.008995294570922852
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,52335,29.25,52800,29.25,0,226.1097276210785
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.024035215377807617
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,230.6994128227234
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.02034473419189453
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,41820,21.6,42030,21.6,0,232.1255886554718
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.006900310516357422
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.03524518013000488
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,36840,7,36840,7,0,0.0060002803802490234
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,65100,35.1,65910,35.1,0,111.01857948303223
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,278.84171295166016
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,SWAP_ALL_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,64200,32.1,64200,32.1,0,0.009992361068725586
2021-04-05-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,48075,25.363636363636363,48075,25.363636363636363,0,88.30902075767517
2021-04-05-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.033551692962646484
2021-04-06-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.027264118194580078
2021-04-06-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.0059125423431396484
2021-04-07-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,58110,36.09375,58110,36.09375,0,0.038338422775268555
2021-04-07-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,empty,1,36840,7,36840,7,0,0.006000995635986328
2021-04-08-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.005,0.5,PROCESSING_TIMES,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,64200,32.1,64200,32.1,0,0.01199793815612793
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,43380,21.666666666666668,43425,22,0,125.50031304359436
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,52335,29.25,52665,29.75,0,258.13171219825745
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,53725,55.3,53755,55.4,0,126.02076482772827
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.033247947692871094
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,109.5674614906311
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,74205,47.785714285714285,74820,48.642857142857146,0,281.17814111709595
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.024099111557006836
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,41820,21.6,41835,21.9,0,135.39922070503235
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.006120204925537109
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,58110,36.09375,58110,36.09375,0,0.024998188018798828
