id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,86.10248804092407
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,36840,7,36840,7,0,0.0029976367950439453
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,63855,36.19047619047619,64035,36.666666666666664,0,234.70306420326233
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,100.22738218307495
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,95.75405168533325
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,104.0108072757721
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,95.88291263580322
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,MOVE,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,99.29876232147217
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,MOVE,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,64200,32.1,64200,32.1,0,0.01199793815612793
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,43380,21.666666666666668,43425,22,0,140.6479570865631
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,52335,29.25,52665,29.75,0,259.7611925601959
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,53725,55.3,53755,55.4,0,125.53570294380188
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.035996437072753906
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,108.59661674499512
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,74205,47.785714285714285,74820,48.642857142857146,0,281.41800689697266
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.048171043395996094
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,41820,21.6,41835,21.9,0,136.1469202041626
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.006273984909057617
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.024998188018798828
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,86.5081558227539
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,36840,7,36840,7,0,0.003000497817993164
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,63855,36.19047619047619,64035,36.666666666666664,0,234.5497691631317
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,100.42401194572449
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,96.46491718292236
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,106.59937977790833
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,95.7361307144165
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,100.07692503929138
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,MOVE_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,64200,32.1,64200,32.1,0,0.013995647430419922
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.03699660301208496
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,219.83119082450867
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.04828596115112305
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,41820,21.6,42030,21.6,0,228.71185064315796
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.0039997100830078125
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,58110,36.09375,58110,36.09375,0,0.024998188018798828
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,79.13372087478638
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,36840,7,36840,7,0,0.003167390823364258
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,65100,35.1,65910,35.1,0,209.26092219352722
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,104.52873253822327
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,277.6952407360077
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,64200,32.1,64200,32.1,0,0.014997243881225586
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.05099892616271973
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,218.72076106071472
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.04828524589538574
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,41820,21.6,42030,21.6,0,230.0138454437256
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004999399185180664
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.03099989891052246
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,80.3323302268982
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,36840,7,36840,7,0,0.002149820327758789
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,65100,35.1,65910,35.1,0,209.61664199829102
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,104.60354685783386
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,277.2594542503357
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,SWAP_ALL_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,64200,32.1,64200,32.1,0,0.015020132064819336
2021-04-05-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.056000709533691406
2021-04-06-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.03817248344421387
2021-04-06-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004999399185180664
2021-04-07-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,58110,36.09375,58110,36.09375,0,0.06331968307495117
2021-04-07-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,empty,1,36840,7,36840,7,0,0.002149820327758789
2021-04-08-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,36840,7,,,,300
2021-04-08-11,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,32565,0,,,,300
2021-04-09-7,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_avg_wait_time,0.02,0.01,PROCESSING_TIMES,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,64200,32.1,64200,32.1,0,0.008526802062988281
2021-04-05-10,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,43380,21.666666666666668,43425,22,0,134.02216482162476
2021-04-05-6,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,52335,29.25,52665,29.75,0,249.6465404033661
2021-04-05-7,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,53725,55.3,53755,55.4,0,118.4695155620575
2021-04-05-8,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,48075,25.363636363636363,48225,25.636363636363637,0,195.8475956916809
2021-04-05-9,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_avg_wait_time,0.02,0.5,MOVE,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.02901172637939453
2021-04-06-10,calculate_avg_wait_time,0.02,0.5,MOVE,timeout,,58560,39.183673469387756,,,,300
